timestamp,open,high,low,close,volume,symbol,segment
2025-05-08 08:00:00,1811.11,2226.0,1808.71,2207.39,1473152.686,ETHUSDT,segment_2
2025-05-09 08:00:00,2207.39,2490.77,2184.33,2345.04,1667041.0382,ETHUSDT,segment_2
2025-05-10 08:00:00,2345.04,2600.0,2317.0,2583.23,979350.1606,ETHUSDT,segment_2
2025-05-11 08:00:00,2583.22,2608.13,2435.51,2514.57,831584.3888,ETHUSDT,segment_2
2025-05-12 08:00:00,2514.58,2624.0,2406.63,2495.47,1068680.9433,ETHUSDT,segment_2
2025-05-13 08:00:00,2495.48,2738.5,2415.3,2679.71,1031355.6465,ETHUSDT,segment_2
2025-05-14 08:00:00,2679.71,2725.99,2547.26,2609.74,830047.1122,ETHUSDT,segment_2
2025-05-15 08:00:00,2609.75,2647.03,2476.03,2548.69,768954.0332,ETHUSDT,segment_2
2025-05-16 08:00:00,2548.7,2649.31,2529.4,2537.12,605953.6919,ETHUSDT,segment_2
2025-05-17 08:00:00,2537.13,2538.16,2446.42,2475.08,494333.2782,ETHUSDT,segment_2
2025-05-18 08:00:00,2475.09,2587.61,2323.21,2497.78,810103.1851,ETHUSDT,segment_2
2025-05-19 08:00:00,2497.78,2547.36,2348.38,2528.14,861747.523,ETHUSDT,segment_2
2025-05-20 08:00:00,2528.14,2588.63,2442.4,2524.19,676989.1747,ETHUSDT,segment_2
2025-05-21 08:00:00,2524.19,2615.95,2452.2,2550.99,1095890.2902,ETHUSDT,segment_2
2025-05-22 08:00:00,2551.0,2692.99,2544.83,2664.82,852555.6669,ETHUSDT,segment_2
2025-05-23 08:00:00,2664.83,2734.23,2498.3,2526.5,971442.4532,ETHUSDT,segment_2
2025-05-24 08:00:00,2526.49,2575.85,2515.08,2530.4,257544.2344,ETHUSDT,segment_2
2025-05-25 08:00:00,2530.41,2554.26,2463.0,2551.22,359890.0299,ETHUSDT,segment_2
2025-05-26 08:00:00,2551.22,2599.0,2525.86,2563.7,362971.1182,ETHUSDT,segment_2
2025-05-27 08:00:00,2563.7,2712.36,2509.46,2660.81,798430.8862,ETHUSDT,segment_2
